WellOtherDataId|StateWellId|OtherDataAvailableId|CreatedDate|LastUpdateDate
14094|15594|8||
14095|15595|8||
14096|15596|8||
14097|15597|8||
14098|15598|8||
14099|15599|8||
14100|15603|8||
14101|15604|8||
14102|15605|8||
14103|15607|8||
14104|15608|8||
14105|15617|8||
14106|15618|8||
14107|15620|8||
14108|15621|8||
14109|15623|8||
14110|15630|8||
14111|15632|8||
14112|15633|8||
14113|15634|8||
14114|15635|8||
14115|15636|8||
14116|15637|8||
14117|15638|8||
14118|15639|8||
14119|15640|8||
14120|15646|8||
14121|15654|8||
14122|15655|8||
14124|15658|8||
14125|15663|8||
14126|15664|8||
14127|15666|8||
14128|15671|8||
14129|15672|8||
14130|15673|8||
14131|15675|8||
14132|15676|8||
14133|15678|8||
14135|15681|8||
14136|15684|8||
14137|15685|8||
14138|15686|8||
14139|15688|8||
14140|15689|8||
14141|15690|8||
14142|15691|8||
14143|15693|8||
14144|15694|8||
14145|15695|8||
14146|15696|8||
14147|15697|8||
14148|15698|8||
14149|15699|8||
14150|15700|8||
14152|15706|8||
14153|15707|8||
14154|15712|8||
14155|15713|8||
14156|15714|8||
14157|15715|8||
14158|15716|8||
14159|15721|8||
14160|15722|8||
14161|15723|8||
14162|15724|8||
14164|15731|8||
14165|15733|8||
14166|15741|8||
14167|15747|8||
14168|15749|8||
14169|15750|8||
14170|15751|8||
14171|15753|8||
14172|15756|8||
14173|15757|8||
14175|15761|8||
14176|15763|8||
14177|15767|8||
14179|15770|8||
14181|15782|8||
14182|15786|8||
14183|15787|8||
14185|15795|8||
14186|15798|8||
14187|15799|8||
14188|15801|8||
14189|15802|8||
14190|15804|8||
14191|15805|8||
14192|15808|8||
14193|15809|8||
14194|15810|8||
14195|15813|8||
14196|15814|8||
14198|15821|8||
14199|15822|8||
14200|15823|8||
14201|15824|8||
14203|15827|8||
14204|15828|8||
14205|15831|8||
14206|15843|8||
14207|15844|8||
14208|15846|9||
14209|15847|8||
14210|15848|8||
14214|15855|8||
14215|15864|8||
14216|15871|8||
14217|15872|8||
14218|15873|8||
14219|15876|8||
14220|15877|8||
14221|15878|8||
14222|15880|8||
14223|15881|8||
14224|15883|8||
14225|15889|8||
14227|15892|8||
14228|15893|8||
14229|15894|8||
14230|15895|8||
14231|15901|8||
14234|15910|8||
14235|15911|8||
14236|15912|8||
14237|15913|8||
14238|15914|8||
14239|15917|8||
14240|15918|8||
14241|15919|8||
14242|15920|8||
14243|15925|8||
14244|15926|8||
14245|15927|8||
14249|15946|8||
14250|15949|8||
14251|15960|8||
14252|15961|8||
14253|15962|8||
14254|15963|8||
14255|15970|8||
14256|15975|8||
14258|15992|8||
14259|16005|8||
14260|16023|8||
14261|16029|8||
14262|16031|8||
14263|16032|8||
14264|16033|8||
14265|16034|8||
14266|16058|8||
14267|16107|8||
14268|16116|8||
14269|16118|8||
14271|16133|8||
14272|16134|8||
14273|16135|8||
14274|16136|8||
14275|16191|8||
14276|16193|8||
14277|16194|8||
14279|16226|8||
14280|16260|8||
14281|16263|8||
14282|16264|8||
14283|16284|8||
14284|16286|8||
14285|16320|8||
14286|16329|8||
14287|16349|8||
14288|16370|8||
14289|16372|8||
14291|16419|8||
14292|16436|8||
14293|16448|8||
14294|16457|8||
14295|16468|8||
14296|16478|8||
14297|16486|8||
14298|16487|8||
14299|16510|8||
14300|16511|8||
14301|16522|8||
14302|16524|8||
14306|16536|8||
14307|16537|8||
14308|16539|8||
14310|16543|8||
14311|16548|8||
14312|16549|8||
14313|16555|8||
14314|16558|8||
14315|16559|8||
14316|16565|8||
14317|16566|8||
14318|16567|8||
14319|16572|8||
14320|16573|8||
14321|16575|8||
14322|16575|9||
14323|16602|8||
14324|16603|8||
14325|16605|8||
14326|16606|8||
14327|16607|8||
14328|16608|8||
14329|16613|8||
14330|16614|8||
14331|16615|8||
14332|16619|8||
14333|16622|8||
14334|16623|8||
14335|16624|8||
14336|16625|8||
14337|16627|8||
14338|16628|8||
14339|16629|8||
14340|16630|8||
14341|16631|8||
14342|16632|8||
14343|16635|8||
14344|16637|8||
14345|16642|8||
14346|16643|8||
14347|16644|8||
14348|16645|8||
14349|16656|8||
14350|16657|8||
14351|16658|8||
14352|16659|8||
14353|16660|8||
14354|16661|8||
14355|16662|8||
14356|16666|8||
14357|16669|8||
14358|16671|8||
14359|16683|8||
14360|16685|8||
14361|16693|8||
14363|16704|8||
14364|16705|8||
14365|16707|8||
14366|16713|8||
14368|16719|8||
14369|16723|8||
14370|16724|8||
14371|16728|8||
14373|16736|8||
14374|16737|8||
14375|16739|8||
14376|16740|8||
14377|16746|8||
14378|16747|8||
14380|16763|9||
14381|16764|8||
14382|16767|8||
14384|16787|8||
14385|16788|8||
14386|16789|8||
14387|16790|8||
14388|16791|8||
14389|16792|8||
14390|16802|8||
14391|16808|8||
14392|16815|8||
14393|16819|8||
14394|16820|8||
14395|16839|8||
14397|16851|8||
14398|16888|8||
14399|16889|9||
14400|16893|8||
14401|16894|8||
14402|16896|9||
14403|16904|8||
14404|16907|8||
14405|16908|8||
14406|16909|8||
14407|16912|8||
14408|16930|8||
14409|16937|8||
14410|16938|8||
14411|16939|8||
14412|16950|8||
14413|16960|8||
14414|16961|8||
14415|16962|8||
14416|16967|8||
14417|16971|8||
14418|16972|8||
14419|16973|8||
14420|16987|8||
14421|16995|8||
14422|17001|8||
14423|17006|8||
14424|17012|8||
14425|17019|8||
14426|17024|8||
14427|17043|8||
14428|17044|8||
14429|17045|8||
14430|17050|8||
14431|17053|8||
14432|17059|8||
14433|17063|8||
14434|17064|8||
14435|17080|8||
14436|17083|8||
14437|17084|8||
14438|17092|8||
14439|17094|8||
14440|17110|8||
14441|17113|8||
14442|17116|8||
14443|17122|8||
14444|17123|8||
14445|17140|8||
14446|17144|8||
14447|17146|8||
14448|17147|8||
14449|17149|8||
14450|17152|8||
14451|17153|8||
14452|17158|8||
14453|17162|8||
14454|17167|8||
14455|17176|8||
14456|17183|8||
14457|17186|8||
14458|17188|8||
14459|17189|8||
14460|17197|8||
14462|17202|8||
14463|17205|8||
14464|17207|8||
14465|17213|8||
14466|17214|8||
14467|17231|8||
14468|17236|8||
14469|17249|8||
14470|17252|8||
14474|17288|8||
14475|17291|8||
14476|17325|8||
14477|17326|8||
14478|17327|8||
14479|17355|8||
14480|17356|8||
14482|17469|8||
14484|17519|8||
14485|17535|8||
14487|17630|8||
14488|17633|8||
14489|17645|8||
14490|17650|8||
14491|17651|8||
14492|17658|8||
14494|17664|8||
14495|17679|8||
14496|17685|8||
14497|17687|8||
14498|17688|8||
14499|17694|8||
14500|17695|8||
14501|17696|8||
14502|17702|8||
14503|17703|8||
14504|17708|8||
14505|17709|8||
14506|17741|8||
14507|17753|8||
14508|17755|8||
14509|17872|8||
14510|17941|8||
14511|17942|8||
14512|17943|8||
14513|17944|8||
14514|17945|8||
14515|17946|8||
14516|17949|8||
14517|17950|8||
14518|17951|8||
14519|17952|8||
14520|17954|8||
14521|17955|8||
14522|17956|8||
14524|17970|8||
14525|18209|8||
14526|18213|8||
14527|18258|8||
14528|18259|8||
14529|18289|8||
14530|18290|8||
14532|18329|8||
14533|18334|8||
14535|18483|8||
14536|18501|8||
14537|18544|8||
14538|18627|8||
14539|18628|8||
14540|18658|8||
14541|18684|8||
14542|18685|8||
14543|18692|11||
14544|18739|8||
14545|18740|8||
14546|18741|8||
14553|18748|8||
14559|18759|8||
14560|18764|8||
14561|18767|8||
14562|18783|8||
14564|18928|8||
14566|19074|8||
14567|19088|8||
14568|19124|8||
14569|19169|8||
14570|19288|8||
14575|19337|8||
14577|19339|8||
14578|19340|8||
14579|19342|8||
14580|19343|8||
14581|19344|8||
14582|19349|8||
14583|19350|8||
14584|19351|8||
14585|19352|8||
14586|19369|8||
14587|19370|8||
14588|19371|8||
14589|19375|8||
14590|19379|8||
14591|19380|8||
14593|19479|8||
14594|19498|8||
14595|19543|8||
14596|19617|8||
14597|19684|8||
14598|19693|8||
14599|19775|8||
14600|19896|8||
14601|20045|9||
14602|20168|8||
14603|20303|8||
14604|20322|8||
14605|20323|8||
14606|20324|8||
14607|20325|8||
14608|20326|8||
14609|20327|8||
14610|20328|8||
14611|20331|8||
14616|20342|8||
14618|20355|8||
14619|20408|8||
14620|20414|8||
14621|20450|8||
14622|20451|8||
14623|20452|8||
14624|20454|8||
14625|20467|8||
14626|20474|8||
14631|20491|8||
14632|20495|8||
14633|20501|8||
14634|20502|8||
14636|20504|8||
14637|20507|8||
14639|20512|8||
14644|20523|22||
14645|20525|8||
14647|20532|8||
14648|20533|8||
14649|20534|8||
14650|20537|8||
14651|20538|8||
14652|20539|8||
14653|20540|8||
14654|20541|8||
14655|20542|8||
14656|20543|8||
14657|20544|8||
14658|20545|8||
14659|20546|8||
14660|20547|7||
14661|20547|14||
14662|20547|18||
14663|20547|24||
14664|20548|8||
14665|20550|8||
14666|20551|8||
14667|20552|8||
14668|20554|8||
14669|20555|8||
14670|20556|8||
14671|20557|8||
14672|20560|9||
14675|20564|8||
14676|20565|8||
14677|20566|8||
14678|20567|8||
14679|20568|8||
14680|20569|8||
14681|20570|8||
14682|20571|8||
14683|20574|8||
14684|20575|8||
14685|20576|8||
14686|20578|8||
14687|20580|8||
14688|20581|8||
14689|20583|8||
14690|20586|8||
14691|20589|9||
14692|20590|8||
14693|20591|8||
14694|20592|9||
14695|20593|8||
14696|20594|8||
14697|20595|8||
14698|20596|8||
14699|20597|8||
14700|20598|8||
14701|20599|8||
14702|20601|8||
14703|20603|8||
14704|20608|8||
14705|20609|8||
14706|20610|8||
14707|20611|8||
14708|20615|8||
14709|20616|8||
14710|20617|8||
14711|20618|8||
14712|20619|8||
14713|20620|8||
14714|20621|8||
14715|20622|7||
14716|20622|8||
14717|20622|9||
14718|20622|14||
14719|20622|18||
14720|20626|8||
14721|20628|8||
14722|20633|8||
14723|20634|8||
14724|20635|8||
14725|20637|8||
14726|20639|8||
14727|20644|11||
14728|20645|8||
14729|20646|8||
14730|20649|11||
14731|20650|8||
14733|20655|8||
14734|20656|8||
14735|20658|8||
14736|20659|8||
14737|20659|9||
14738|20660|8||
14739|20661|8||
14740|20662|8||
14741|20663|8||
14742|20664|8||
14743|20665|8||
14744|20666|8||
14745|20671|8||
14746|20674|8||
14747|20679|8||
14748|20680|8||
14749|20681|8||
14750|20682|8||
14751|20683|8||
14752|20686|8||
14753|20687|8||
14754|20691|8||
14755|20694|8||
14756|20695|8||
14757|20696|8||
14758|20697|8||
14759|20698|8||
14760|20699|8||
14761|20700|8||
14762|20703|8||
14763|20704|8||
14764|20705|8||
14765|20706|8||
14766|20707|8||
14767|20708|8||
14768|20709|8||
14769|20710|8||
14770|20711|8||
14771|20712|8||
14772|20713|8||
14773|20714|8||
14774|20715|8||
14775|20716|9||
14776|20722|9||
14777|20723|8||
14778|20727|8||
14779|20728|8||
14780|20729|8||
14781|20730|8||
14782|20731|8||
14783|20732|8||
14784|20733|8||
14785|20734|8||
14786|20735|8||
14787|20736|8||
14788|20737|8||
14789|20738|8||
14790|20745|8||
14791|20746|7||
14792|20746|8||
14793|20746|9||
14794|20746|14||
14795|20746|24||
14796|20747|8||
14798|20749|8||
14799|20750|9||
14800|20751|8||
14801|20752|8||
14802|20753|8||
14804|20759|8||
14805|20762|8||
14806|20763|8||
14807|20764|8||
14809|20771|8||
14810|20773|8||
14811|20774|8||
14812|20780|8||
14813|20787|8||
14814|20790|8||
14815|20793|8||
14816|20797|8||
14817|20798|8||
14818|20800|8||
14819|20801|8||
14820|20807|8||
14821|20808|8||
14822|20809|8||
14823|20812|8||
14824|20817|8||
14825|20829|8||
14826|20830|8||
14828|20835|8||
14829|20836|8||
14831|20840|8||
14833|20843|8||
14835|20848|8||
14836|20849|8||
14837|20850|8||
14838|20851|8||
14839|20852|8||
14840|20853|8||
14841|20854|8||
14844|20859|8||
14848|20866|8||
14850|20869|8||
14851|20871|8||
14852|20873|8||
14853|20874|8||
14854|20881|8||
14857|20894|8||
14858|20895|8||
14859|20897|8||
14860|20898|8||
14861|20901|9||
14862|20902|9||
14863|20904|9||
14864|20908|9||
14865|20916|9||
14866|20932|9||
14867|20947|9||
14868|20948|9||
14869|20949|9||
14870|20952|9||
14871|20953|9||
14872|20958|9||
14873|20964|9||
14875|20972|8||
14876|20974|8||
14878|20977|8||
14879|20978|8||
14880|20985|9||
14881|20986|9||
14882|20994|8||
14883|20995|8||
14886|21021|8||
14889|21029|8||
14892|21051|8||
14893|21052|8||
14894|21060|8||
14895|21069|9||
14896|21094|8||
14897|21130|9||
14898|21152|9||
14899|21169|9||
14900|21201|9||
14901|21259|9||
14902|21270|9||
14903|21291|9||
14904|21292|9||
14905|21298|8||
14906|21304|8||
14907|21304|9||
14908|21305|8||
14909|21306|8||
14910|21307|8||
14911|21317|8||
14914|21364|9||
14933|21419|8||
14935|21421|9||
14936|21432|8||
14938|21460|9||
14939|21472|9||
14940|21473|8||
14942|21486|9||
14943|21487|9||
14944|21499|9||
14949|21526|9||
14950|21539|9||
14951|21549|9||
14952|21563|9||
14953|21569|8||
14954|21569|9||
14955|21570|8||
14964|21646|8||
14986|21696|8||
14987|21702|8||
14988|21703|8||
14989|21718|9||
14990|21722|9||
14991|21723|9||
14994|21733|8||
14995|21734|8||
14996|21734|9||
14997|21741|8||
14998|21742|9||
14999|21747|8||
15000|21757|9||
15002|21762|8||
15003|21763|8||
15004|21764|8||
15005|21765|8||
15006|21766|8||
15007|21767|8||
15008|21768|8||
15009|21770|8||
15010|21773|8||
15011|21774|8||
15012|21775|8||
15013|21777|8||
15014|21777|9||
15015|21778|8||
15016|21781|8||
15017|21782|8||
15018|21786|9||
15019|21788|9||
15020|21790|9||
15021|21791|9||
15022|21796|8||
15023|21797|8||
15024|21798|8||
15025|21799|8||
15026|21800|8||
15027|21801|8||
15029|21803|8||
15030|21804|8||
15031|21805|7||
15032|21805|9||
15033|21805|14||
15034|21805|18||
15035|21805|24||
15036|21808|8||
15037|21809|8||
15038|21810|8||
15039|21811|8||
15040|21812|8||
15041|21813|8||
15042|21814|8||
15043|21815|8||
15044|21816|8||
15045|21817|8||
15046|21818|8||
15049|21820|9||
15050|21823|8||
15051|21824|8||
15052|21825|8||
15053|21826|8||
15054|21829|8||
15055|21838|9||
15057|21840|8||
15058|21841|8||
15059|21842|8||
15060|21850|8||
15061|21851|8||
15062|21852|9||
15063|21855|7||
15064|21855|9||
15065|21855|14||
15066|21855|18||
15067|21855|24||
15068|21860|9||
15069|21861|8||
15070|21865|9||
15071|21867|8||
15072|21868|8||
15074|21871|8||
15075|21872|8||
15076|21873|8||
15077|21874|8||
15078|21875|8||
15079|21877|8||
15080|21878|8||
15081|21880|7||
15082|21880|9||
15083|21880|14||
15084|21880|18||
15085|21880|24||
15086|21881|9||
15087|21883|8||
15088|21887|8||
15089|21891|9||
15090|21892|8||
15091|21893|8||
15092|21899|8||
15093|21909|8||
15094|21910|9||
15095|21913|8||
15096|21914|8||
15097|21917|8||
15098|21920|8||
15099|21920|9||
15100|21921|8||
15101|21921|9||
15102|21922|8||
15103|21922|9||
15104|21923|8||
15105|21924|9||
15106|21925|8||
15107|21926|8||
15108|21928|8||
15111|21930|8||
15112|21930|9||
15113|21931|9||
15114|21932|8||
15115|21934|8||
15116|21934|9||
15117|21935|9||
15118|21937|9||
15119|21938|9||
15120|21940|8||
15121|21940|9||
15122|21941|9||
15123|21946|7||
15124|21946|8||
15125|21946|9||
15126|21946|14||
15127|21946|18||
15128|21947|8||
15129|21950|9||
15131|21954|8||
15132|21955|14||
15133|21955|18||
15134|21957|9||
15136|21959|9||
15137|21960|9||
15138|21962|8||
15140|21967|8||
15141|21967|9||
15142|21971|8||
15145|21973|8||
15146|21973|9||
15147|21974|9||
15153|21977|8||
15154|21977|9||
15160|21980|9||
15161|21987|8||
15162|21996|8||
15163|21998|8||
15164|22003|8||
15165|22003|9||
15166|22004|8||
15167|22005|8||
15168|22008|8||
15169|22009|8||
15170|22010|8||
15171|22011|8||
15172|22012|8||
15173|22013|8||
15174|22014|8||
15175|22017|8||
15176|22018|8||
15177|22019|8||
15178|22020|8||
15179|22022|8||
15180|22024|8||
15181|22027|8||
15182|22028|8||
15183|22029|8||
15184|22030|8||
15185|22035|8||
15186|22036|8||
15187|22036|14||
15188|22036|18||
15189|22036|24||
15190|22037|9||
15191|22038|9||
15192|22039|9||
15193|22040|9||
15194|22041|9||
15195|22042|9||
15196|22043|9||
15197|22044|9||
15198|22047|8||
15199|22048|8||
15200|22049|8||
15201|22049|9||
15202|22050|8||
15203|22050|9||
15204|22051|9||
15205|22054|8||
15206|22057|9||
15207|22058|9||
15208|22059|8||
15209|22060|8||
15210|22061|8||
15211|22062|8||
15212|22062|9||
15214|22064|9||
15215|22065|9||
15216|22067|8||
15217|22068|8||
15218|22069|8||
15219|22069|9||
15220|22070|8||
15221|22070|9||
15222|22071|8||
15223|22071|9||
15224|22072|8||
15225|22073|9||
15226|22074|8||
15227|22078|8||
15229|22081|8||
15230|22081|9||
15231|22081|14||
15232|22081|18||
15233|22081|24||
15234|22081|7||
15235|22108|9||
15236|22111|9||
15237|22112|9||
15238|22113|9||
15239|22117|9||
15240|22120|9||
15241|22129|9||
15242|22130|9||
15243|22131|8||
15244|22131|9||
15245|22133|9||
15246|22134|9||
15247|22135|9||
15248|22136|8||
15249|22136|9||
15250|22137|8||
15251|22138|8||
15252|22138|9||
15253|22139|9||
15254|22142|8||
15255|22142|9||
15256|22143|8||
15257|22143|9||
15258|22144|8||
15259|22144|9||
15260|22145|8||
15261|22145|9||
15262|22146|9||
15264|22148|8||
15265|22148|9||
15266|22149|8||
15267|22150|8||
15268|22151|9||
15269|22152|9||
15270|22153|9||
15273|22156|8||
15274|22156|9||
15275|22157|8||
15276|22158|9||
15277|22159|9||
15278|22161|8||
15281|22163|8||
15282|22164|8||
15283|22165|8||
15284|22166|9||
15285|22167|9||
15286|22168|9||
15290|22173|8||
15291|22174|8||
15292|22175|8||
15293|22179|8||
15294|22180|8||
15295|22180|9||
15296|22181|8||
15297|22181|9||
15298|22183|8||
15299|22197|8||
15300|22198|8||
15301|22204|9||
15302|22205|9||
15303|22206|9||
15304|22207|9||
15305|22209|9||
15306|22223|9||
15307|22224|9||
15308|22227|9||
15309|22228|9||
15310|22254|9||
15312|22294|9||
15313|22301|8||
15314|22301|9||
15315|22313|9||
15316|22346|9||
15317|22347|8||
15318|22348|8||
15319|22348|9||
15320|22349|8||
15321|22350|8||
15322|22351|8||
15323|22351|9||
15324|22352|8||
15325|22353|8||
15326|22355|8||
15327|22356|8||
15328|22356|9||
15329|22357|8||
15330|22357|9||
15331|22358|8||
15332|22358|9||
15333|22362|8||
15334|22365|8||
15335|22366|8||
15336|22368|8||
15337|22370|8||
15338|22371|8||
15339|22371|9||
15340|22372|8||
15343|22374|8||
15344|22374|9||
15345|22375|8||
15346|22375|9||
15348|22377|8||
15349|22377|9||
15351|22380|8||
15352|22381|8||
15353|22382|8||
15354|22383|8||
15355|22383|9||
15356|22384|8||
15357|22384|9||
15358|22385|8||
15359|22385|9||
15360|22386|8||
15361|22387|8||
15362|22402|8||
15363|22411|9||
15364|22413|8||
15365|22414|8||
15366|22414|9||
15367|22416|9||
15368|22421|8||
15369|22426|9||
15370|22427|9||
15371|22428|9||
15372|22429|8||
15373|22440|9||
15376|22456|9||
15377|22469|9||
15378|22470|8||
15379|22491|9||
15380|22492|8||
15381|22492|9||
15382|22495|9||
15384|22502|8||
15391|22521|9||
15394|22525|8||
15395|22526|8||
15396|22527|8||
15397|22528|8||
15398|22529|8||
15399|22530|8||
