StateWellId|SealMethodId|SealMethodOtherDesc|CreatedDate|LastUpdateDate
139613|2||2017-12-05|2017-12-05
139614|2||2017-12-05|2017-12-05
139615|15||2017-12-05|2017-12-05
139620|14||2017-12-07|2017-12-07
139623|1|grout|2017-12-14|2017-12-14
139629|1|Neat cement|2017-12-29|2017-12-29
139630|10||2017-12-29|2017-12-29
139631|15||2018-04-17|2018-04-17
139633|1|RAVITY|2018-04-17|2018-04-17
139634|15||2018-01-24|2018-01-24
139636|10||2018-01-26|2018-01-26
139637|15||2018-01-29|2018-01-29
139638|14||2018-01-29|2018-01-29
139639|1|Pressure Tremie Cement|2018-01-29|2018-01-29
139640|17||2018-04-17|2018-04-17
139642|14||2018-02-02|2018-02-02
139647|14||2018-02-27|2018-02-27
139649|15||2018-04-17|2018-04-17
139654|1|Pressure Pumped / Tremie|2018-04-17|2018-04-17
139655|14||2018-04-17|2018-04-17
139659|1|EXTERNAL POSITIVE DISPLACEMENT|2018-04-17|2018-04-17
139666|2||2018-04-11|2018-04-11
139668|17||2018-04-25|2018-04-25
139681|12||2018-05-24|2018-05-24
139682|14||2018-05-31|2018-05-31
139683|1|Haliburton method|2018-07-18|2018-07-18
139684|10||2018-06-26|2018-06-26
139685|11||2018-06-26|2018-06-26
139687|1|Neat cement|2018-07-18|2018-07-18
139690|17||2018-07-18|2018-07-18
139710|14||2018-08-06|2018-08-06
139711|14||2018-08-08|2018-08-08
139713|17||2018-08-08|2018-08-08
139718|2||2018-08-08|2018-08-08
139721|1|Pressure Grouted Tremie Pipe|2018-08-08|2018-08-08
139723|14||2018-08-08|2018-08-08
139724|13||2018-08-08|2018-08-08
139725|1|Hopper|2018-08-09|2018-08-09
139726|12||2018-08-09|2018-08-09
139727|1|Self-mixed|2018-08-09|2018-08-09
139777|12||2018-09-11|2018-09-11
139779|12||2018-09-21|2018-09-21
139780|14||2018-11-05|2018-11-05
139789|15||2019-03-05|2019-03-05
139792|14||2019-03-05|2019-03-05
139794|14||2018-10-18|2018-10-18
139800|12||2018-10-18|2018-10-18
139810|14||2018-11-06|2018-11-06
139811|13||2018-11-07|2018-11-07
139812|12||2018-11-07|2018-11-07
139814|17||2018-12-04|2018-12-04
139815|11||2018-12-06|2018-12-06
139816|14||2018-12-06|2018-12-06
139818|12||2018-12-07|2018-12-07
139819|1|Haliburton|2018-11-12|2018-11-12
139821|15||2018-12-07|2018-12-07
139822|11||2018-12-10|2018-12-10
139823|15||2018-11-26|2018-11-26
139824|15||2018-11-26|2018-11-26
139825|16||2018-11-27|2018-11-27
139827|15||2018-12-11|2018-12-11
139828|14||2018-12-12|2018-12-12
139829|1|manual|2018-11-30|2018-11-30
139830|12|poured|2018-12-12|2018-12-12
139858|17||2019-01-07|2019-01-07
139860|15||2019-01-08|2019-01-08
139861|1|Mixed with water|2019-01-08|2019-01-08
139862|1|Mixed with water, poured from top|2019-01-08|2019-01-08
139865|1|Hydraulic flow|2019-01-08|2019-01-08
139866|2||2019-01-09|2019-01-09
139869|1|Truck mixed|2019-01-09|2019-01-09
139871|2||2019-01-09|2019-01-09
139876|2||2019-01-10|2019-01-10
139877|11||2019-01-10|2019-01-10
139878|2||2019-01-10|2019-01-10
139879|1|Wheel barrel|2019-01-10|2019-01-10
139880|1|Sack-crete|2019-01-10|2019-01-10
139882|1|Mixed with water|2019-01-10|2019-01-10
139885|15||2019-01-14|2019-01-14
139886|1|Pump down plug|2019-01-15|2019-01-15
139892|15||2019-01-15|2019-01-15
139896|15||2019-01-16|2019-01-16
139897|14||2019-01-23|2019-01-23
139898|14||2019-01-23|2019-01-23
139899|14||2019-01-24|2019-01-24
139903|13||2019-02-26|2019-02-26
139904|1|Cement grout|2019-02-27|2019-02-27
139905|10||2019-02-27|2019-02-27
139907|1|Cement grout|2019-02-27|2019-02-27
139908|1|Cement grout|2019-02-27|2019-02-27
139909|1|Neat cement|2019-02-27|2019-02-27
139911|10||2019-02-27|2019-02-27
139912|1|Ready mix|2019-02-27|2019-02-27
139914|10||2019-02-27|2019-02-27
139915|10||2019-02-27|2019-02-27
139917|15||2019-02-27|2019-02-27
139918|14||2019-02-27|2019-02-27
139919|15||2019-02-28|2019-02-28
139921|2||2019-02-28|2019-02-28
139922|17||2019-02-28|2019-02-28
139924|16||2019-02-28|2019-02-28
139925|11||2019-02-28|2019-02-28
139926|15||2019-03-06|2019-03-06
139927|14||2019-03-08|2019-03-08
139928|14||2019-03-08|2019-03-08
139932|10||2019-03-12|2019-03-12
139933|10||2019-03-12|2019-03-12
139934|15||2019-03-12|2019-03-12
139939|1|Gravity pour|2019-03-13|2019-03-13
139940|2||2019-03-13|2019-03-13
139941|1|Gravity pour|2019-03-13|2019-03-13
139942|16||2019-03-13|2019-03-13
139948|17||2019-04-12|2019-04-12
139957|12||2019-05-02|2019-05-02
139958|2||2019-05-02|2019-05-02
139959|10||2019-06-05|2019-06-05
139962|14||2019-05-16|2019-05-16
139963|15||2019-05-16|2019-05-16
139982|15||2019-06-07|2019-06-07
140017|11||2019-07-18|2019-07-18
140027|14||2020-09-09|2020-09-09
140028|14||2020-09-09|2020-09-09
140044|15||2019-08-14|2019-08-14
140065|10||2019-09-18|2019-09-18
140066|10||2019-09-18|2019-09-18
140087|12||2019-10-08|2019-10-08
140095|2||2019-11-05|2019-11-05
140096|2||2019-11-05|2019-11-05
140097|2||2019-11-05|2019-11-05
140101|17||2019-11-06|2019-11-06
140107|2||2019-11-12|2019-11-12
140108|2||2019-11-12|2019-11-12
140110|2||2019-11-12|2019-11-12
140112|2||2019-11-12|2019-11-12
140113|2||2019-11-13|2019-11-13
140114|2||2019-11-13|2019-11-13
140115|2||2019-11-15|2019-11-15
140117|2||2019-11-15|2019-11-15
140127|2||2019-11-15|2019-11-15
140172|14||2020-01-24|2020-01-24
140173|13||2020-01-29|2020-01-29
140187|13||2020-01-28|2020-01-28
140205|10||2020-02-27|2020-02-27
140207|10||2020-03-04|2020-03-04
140209|14||2020-03-05|2020-03-05
140210|1|Halliburton Metod|2020-03-18|2020-03-20
140300|10||2020-04-08|2020-04-08
140356|14||2020-08-10|2020-08-10
140360|12||2020-08-06|2020-08-06
140362|12||2020-08-07|2020-08-07
140363|12||2020-08-07|2020-08-07
140365|15||2020-08-10|2020-08-10
140371|11||2020-08-10|2020-08-10
140372|15||2020-08-10|2020-08-10
140412|15||2020-08-17|2020-08-17
140413|15||2020-08-17|2020-08-17
140415|15||2020-08-17|2020-08-17
140417|17||2020-09-04|2020-09-04
140450|1|unknown|2020-09-14|2020-09-14
140463|15||2020-10-09|2020-10-09
140465|11||2020-10-12|2020-10-12
140467|16||2020-10-13|2020-10-13
140470|17||2020-10-26|2020-10-26
140495|13||2020-11-06|2020-11-06
140504|1|Circulate|2020-11-18|2020-11-18
140505|16||2020-11-20|2020-11-20
140509|10||2021-01-11|2021-01-11
