WellTestId|StateWellId|TestTypeId|TestTypeOtherDesc|Yield|Drawdown|TestHours|WellTestMonth|WellTestDay|WellTestYear|WellTestDate|CreatedDate|LastUpdateDate
2613|92123|2||317|32|8|7|23|1973|1973-07-23|2016-06-24|
2614|92125|2||285|35|0|||||2016-06-24|
2615|92130|10||1200|243|36|10|6|2006|2006-10-06|2016-06-24|
2616|92132|2||60||0|||1952||2016-06-24|
2617|92139|2||4|10|1|||||2016-06-24|
2618|92141|2||850||0|||||2016-06-24|
2619|92143|2||1500|143|36|||1998||2016-06-24|
2620|92156|2||50||0|9|20|1972|1972-09-20|2016-06-24|
2621|92171|10||3||0|2|26|1953|1953-02-26|2016-06-24|
2622|92176|2||205|140|0|9|14|1955|1955-09-14|2016-06-24|
2623|92179|2||368||0|||||2016-06-24|
2624|92181|2||12|70|0|||1964||2016-06-24|
2625|92182|2||3||0|||||2016-06-24|
2626|92192|12||25|||9|14|1965|1965-09-14|2016-06-24|
2627|92192|13||15|||9|14|1965|1965-09-14|2016-06-24|
2628|92362|12||150|||8|27|2007|2007-08-27|2016-06-24|
2629|92815|2||8|20|0|1||1966||2016-06-24|
2630|92839|2||50|21|16|||||2016-06-24|
2631|92842|2||30||0|||||2016-06-24|
2632|92846|2||72||0|||||2016-06-24|
2633|92849|2||466|265|4|11|12|1975|1975-11-12|2016-06-24|
2634|92851|2||1200||3|||||2016-06-24|
2635|92852|2||103||49|12|6|1980|1980-12-06|2016-06-24|
2636|92865|2||525|26|0|4|30|1942|1942-04-30|2016-06-24|
2637|92865|2||810|||6|12|1942|1942-06-12|2016-06-24|
2638|92866|2||207|66|0|||1942||2016-06-24|
2639|92867|2||635|54|0|5|9|1943|1943-05-09|2016-06-24|
2640|92868|2||600|30|0|11|8|1941|1941-11-08|2016-06-24|
2641|92874|2||25||0|||||2016-06-24|
2642|92875|2||1045|262|12|4||1978||2016-06-24|
2643|92880|10||1000|115|36|5|25|2003|2003-05-25|2016-06-24|
2644|92881|2||816||0|||1978||2016-06-24|
2645|92898|2||900|106|36|||2001||2016-06-24|
2646|94510|12||50|||1|6|1994|1994-01-06|2016-06-24|
2647|96909|2||20||0|||1978||2016-06-24|
2648|108238|10||1689|60.14|1|10|30|2000|2000-10-30|2016-06-24|
2649|109945|10||1300|||||1956||2016-06-24|
2650|109945|10||708|60|5.5|2|17|1967|1967-02-17|2016-06-24|
2651|109959|12||200|||6|8|2005|2005-06-08|2016-06-24|
2652|109979|10||602|100|8|5|11|1982|1982-05-11|2016-06-24|
2653|110377|10||446|44|36|2|27|2002|2002-02-27|2016-06-24|
2654|110396|10||400|28|2|5||1981||2016-06-24|
2655|110517|2||258||0|||||2016-06-24|
2656|110534|2||100|92|24|||1975||2016-06-24|
2657|110535|2||302|142|8|||1967||2016-06-24|
2658|110536|2||468|49|1|||1986||2016-06-24|
2659|110537|2||74|130|4|||1978||2016-06-24|
2660|113401|2||500||0|||||2016-06-24|
2661|113454|2||450||0|||||2016-06-24|
2662|113455|2||450||0|||||2016-06-24|
2663|114807|2||12|||||||2016-06-24|
2664|114808|2||12|||||||2016-06-24|
2665|114846|2||55|||||||2016-06-24|
2666|114854|2||1000|||||||2016-06-24|
2667|114889|2||60|95|6|4|24|1965|1965-04-24|2016-06-24|
2668|114900|2||25|57|0|||||2016-06-24|
2669|114904|1|Flowed|5||0|3|6|1959|1959-03-06|2016-06-24|
2670|114905|1|Flowed|3||0|3|6|1959|1959-03-06|2016-06-24|
2671|114910|1|Flowed|2||0|3|31|1959|1959-03-31|2016-06-24|
2672|114934|2||100||0|||||2016-06-24|
2673|114936|1|Flowed|300||0|5|7|1959|1959-05-07|2016-06-24|
2674|114938|1|Flowed|11||0|5|7|1959|1959-05-07|2016-06-24|
2675|114944|1|Flowed|250||0|||1969||2016-06-24|
2676|114945|1|Flowed|5||0|5|6|1959|1959-05-06|2016-06-24|
2677|114956|1|Flowed|4||0|4|24|1959|1959-04-24|2016-06-24|
2678|114958|1|Flowed|171||0|4|22|1959|1959-04-22|2016-06-24|
2679|114985|10||2400|130|40|5|1|1990|1990-05-01|2016-06-24|
2680|114999|12||18|119|0|||2001||2016-06-24|
2681|115018|1|Flowed|692||0|5|13|1969|1969-05-13|2016-06-24|
2682|115028|1|Flowed|150||0|5|19|1969|1969-05-19|2016-06-24|
2683|115133|2||5|||||||2016-06-24|
2684|115147|2||60|40|6|||1986||2016-06-24|
2685|115148|2||80|30|36|||1967||2016-06-24|
2686|115154|2||1000|||||||2016-06-24|
2687|115158|2||10|||||||2016-06-24|
2688|115159|10||1650||6|1|26|2000|2000-01-26|2016-06-24|2019-01-07
2689|115176|2||20||0|5|21|1959|1959-05-21|2016-06-24|
2690|115177|2||35||0|5|17|1959|1959-05-17|2016-06-24|
2691|115183|2||105||0|||1946||2016-06-24|
2692|88971|10||85|144|36|12|27|2004|2004-12-27|2016-06-24|
2693|90717|12||100|148|36|5|8|2003|2003-05-08|2016-06-24|
2694|137256|13||60||0|5|21|1982|1982-05-21|2016-06-24|
2695|137257|12||100||0|7|5|1997|1997-07-05|2016-06-24|
2696|137264|12||75|||6|27|2006|2006-06-27|2016-06-24|
2697|137277|2||1100||0|||||2016-06-24|
2698|137287|2||350||0|||||2016-06-24|
2699|137288|10||1000||0|||||2016-06-24|
2700|137289|2||650||0|||||2016-06-24|
2701|137295|2||500||0|||||2016-06-24|
2702|137296|2||100||0|||||2016-06-24|
2703|137297|13||2100|||||||2016-06-24|
2704|137310|12||1||8|8|19|2002|2002-08-19|2016-06-24|
2705|137326|12||1||24|8|26|2002|2002-08-26|2016-06-24|
2706|137332|10||424||0|||||2016-06-24|
2707|137345|1|Flowed|5||0|||||2016-06-24|
2708|137346|1|Flowed|60||0|||||2016-06-24|
2709|137354|2||40||0|||||2016-06-24|
2710|137370|10||450||0|10|22|1956|1956-10-22|2016-06-24|
2711|137459|10||20||0|||1972||2016-06-24|
2712|137472|12||50||0|10|25|1966|1966-10-25|2016-06-24|
2713|137492|10||180|300|0|4|14|1999|1999-04-14|2016-06-24|
2714|137495|10||500||0|||||2016-06-24|
2715|137502|10||500||0|||||2016-06-24|
2716|137509|10||50|30|24|10|26|1982|1982-10-26|2016-06-24|
2717|137511|10||800||0|||||2016-06-24|
2718|137517|12||80||0|5|22|1995|1995-05-22|2016-06-24|
2719|137520|10||1100||0|||||2016-06-24|
2720|137526|10||35||0|||||2016-06-24|
2721|137539|13||1200||0|||||2016-06-24|
2722|137555|10||1500||0|||||2016-06-24|
2723|137562|10||400|80|31|8|20|1998|1998-08-20|2016-06-24|
2724|137563|10||300|145|8|12|21|1999|1999-12-21|2016-06-24|
2725|137564|10||725|122|18|11|12|1999|1999-11-12|2016-06-24|
2726|137565|10||675|134|8|11|20|1999|1999-11-20|2016-06-24|
2727|137566|1|Flowed|40||0|12|1|1999|1999-12-01|2016-06-24|
2728|137566|10||730|153|36|12|16|1999|1999-12-16|2016-06-24|
2729|137575|13||1000||0|||||2016-06-24|
2730|137578|12||150||0|6|15|1996|1996-06-15|2016-06-24|
2731|137590|13||100||0|10|30|1998|1998-10-30|2016-06-24|
2732|137592|13||1700||0|||||2016-06-24|
2733|137598|10||2200||0|||||2016-06-24|
2734|137655|10||400|162|6|10|20|1998|1998-10-20|2016-06-24|
2735|137660|13||100||0|7|28|1995|1995-07-28|2016-06-24|
2736|137663|13||120||0|3|3|1996|1996-03-03|2016-06-24|
2737|137667|13||850||0|||||2016-06-24|
2738|137677|10||40|78|6|11|22|1998|1998-11-22|2016-06-24|
2739|137678|10||400|152|12|10|28|1998|1998-10-28|2016-06-24|
2740|137680|10||70|90|6|12|2|1998|1998-12-02|2016-06-24|
2741|137682|10||250|203|12|8|21|1998|1998-08-21|2016-06-24|
2742|137684|10||270|131|24|4|20|1998|1998-04-20|2016-06-24|
2743|137685|12||35|15|2|7|1|1999|1999-07-01|2016-06-24|
2744|137699|10||750|||||||2016-06-24|
2745|137704|12||100||0|7|20|1998|1998-07-20|2016-06-24|
2746|137709|10||450||0|||||2016-06-24|
2747|137712|10||1500||0|||||2016-06-24|
2748|137724|10||700||0|||||2016-06-24|
2749|137726|10||1000||0|||||2016-06-24|
2750|137727|10||2500||0|||||2016-06-24|
2751|137729|10||900||0|||||2016-06-24|
2752|137730|10||900||0|||||2016-06-24|
2753|137756|10||800||0|||||2016-06-24|
2754|137758|10||900||0|||||2016-06-24|
2755|137760|10||16||0|||||2016-06-24|
2756|137770|10||720||0|||||2016-06-24|
2757|137780|10||800||0|||||2016-06-24|
2758|137781|10||700||0|||||2016-06-24|
2759|137798|10||1400|78|0|||||2016-06-24|
2760|137800|10||1600||0|||||2016-06-24|
2761|137807|10||849||0|||||2016-06-24|
2762|137814|10||700||0|||||2016-06-24|
2763|137818|12||100||0|1|22|1999|1999-01-22|2016-06-24|
2764|137819|10||1230|152|0|||||2016-06-24|
2765|137820|10||1036||0|||||2016-06-24|
2766|137825|10||550||0|||||2016-06-24|
2767|137827|10||1200||0|||||2016-06-24|
2768|137829|10||1124|116|8|||1971||2016-06-24|
2769|137830|10||700||0|||||2016-06-24|
2770|137836|10||950||0|||||2016-06-24|
2771|137865|13||1800||0|||||2016-06-24|
2772|137866|13||2500||0|||||2016-06-24|
2773|137870|10||2734||0|||||2016-06-24|
2774|137872|10||1200||0|||||2016-06-24|
2775|137880|13||100||0|5|27|1996|1996-05-27|2016-06-24|
2776|137881|13||100||0|1|20|1996|1996-01-20|2016-06-24|
2777|137883|13||800||0|||||2016-06-24|
2778|137885|13||1600|83|0|||1953||2016-06-24|
2779|137886|13||100||0|6|28|1983|1983-06-28|2016-06-24|
2780|137890|13||200||0|3|28|1993|1993-03-28|2016-06-24|
2781|137900|13||1000||0|||||2016-06-24|
2782|137901|13||1500||0|||||2016-06-24|
2783|137904|10||602|121|17|5|24|1972|1972-05-24|2016-06-24|
2784|137904|10||602|121|17|5|24|1972|1972-05-24|2016-06-24|
2785|137906|10||9|0|36|3|16|1984|1984-03-16|2016-06-24|
2786|137914|12||150|147|24|6|3|1997|1997-06-03|2016-06-24|
2787|137922|10||600||0|||1944||2016-06-24|
2788|138253|1|Flowed|10|||||||2016-06-24|
2789|138259|10||900|264|36|3|4|2004|2004-03-04|2016-06-24|
2790|138269|13||1200||0|||||2016-06-24|
2791|138273|13||250|101|0|||||2016-06-24|
2792|138280|10||950|||4|16|1953|1953-04-16|2016-06-24|
2793|138293|1|Flowed|3||0|9|23|1999|1999-09-23|2016-06-24|
2794|138302|1|Flowed|4||0|||1999||2016-06-24|
2795|138304|10||200||0|||1957||2016-06-24|
2796|138323|13||1100||0|||||2016-06-24|
2797|138325|13||900||0|||||2016-06-24|
2798|138344|10||800||0|||1950||2016-06-24|
2799|138354|10||650||0|9|11|1952|1952-09-11|2016-06-24|
2800|138366|10||900||0|1||1952||2016-06-24|
2801|138432|10||400|60|60|8|30|1989|1989-08-30|2016-06-24|
2802|138448|10||1476|145|36|9|1|2005|2005-09-01|2016-06-24|
2803|138448|10||1476|145.37|36|9|1|2005|2005-09-01|2016-06-24|
2804|138462|10||625|17|0|||1955||2016-06-24|
2805|138478|10||740|34|0|||1949||2016-06-24|
2806|138494|10||250||0|||||2016-06-24|
2807|91570|10||300|||5|4|2006|2006-05-04|2016-06-24|
2808|91572|10||300|||4|20|2006|2006-04-20|2016-06-24|
2809|91586|10||300|||5|23|2006|2006-05-23|2016-06-24|
2810|91633|10||1500|292|36|9|9|2004|2004-09-09|2016-06-24|
2811|91634|10||1840|234|36|8|8|2008|2008-08-08|2016-06-24|
2812|91635|10||1020|285|36|8|8|2008|2008-08-08|2016-06-24|
2813|91636|10||1560|220|36|10|28|2009|2009-10-28|2016-06-24|
2814|91637|10||1400|221|36|11|20|2009|2009-11-20|2016-06-24|
2815|92903|12||25||0|||||2016-06-24|
2816|92906|2||30||0|2|27|1978|1978-02-27|2016-06-24|
2817|92915|10||1725|51|36|9|26|2002|2002-09-26|2016-06-24|
2818|92935|2||25||0|10|7|1975|1975-10-07|2016-06-24|
2819|92944|2||35||0|||||2016-06-24|
2820|92951|10||151|322|36|12|4|1988|1988-12-04|2016-06-24|
2821|92953|10||128|207|24|9|18|1979|1979-09-18|2016-06-24|2017-02-22
2822|92968|2||90||0|||||2016-06-24|
2823|93286|10||37|62|36|9|4|1998|1998-09-04|2016-06-24|
2824|93293|12||40|168|4|10|5|2001|2001-10-05|2016-06-24|
2825|93293|10||22|64.2|26.5|11|14|2001|2001-11-14|2016-06-24|
2826|93317|13||6|||7|8|1952|1952-07-08|2016-06-24|
2827|93339|10||51|24.5|28|12|16|2005|2005-12-16|2016-06-24|
2828|93339|12||40|67|3|8|25|2005|2005-08-25|2016-06-24|
2829|93348|2||150|57|10|11||1965||2016-06-24|
2830|93349|2||50||0|||||2016-06-24|
2831|93352|10||450|104|48|8|19|1977|1977-08-19|2016-06-24|
2832|93353|10||457|50|39|5|22|1978|1978-05-22|2016-06-24|
2833|93358|2||1200|128|36|||1999||2016-06-24|
2834|93366|10||400|137|9|1|10|1985|1985-01-10|2016-06-24|
2835|93369|10||175|56|8|8|7|1984|1984-08-07|2016-06-24|
2836|93377|12||60||0|5|16|1973|1973-05-16|2016-06-24|
2837|93379|12||55|||||||2016-06-24|
2838|93382|2||150|126|36|||1990||2016-06-24|
2839|93395|10||1100|118|36|11|15|2005|2005-11-15|2016-06-24|
2840|93401|2||5||0|||||2016-06-24|
2841|93403|10||350|142|36|8|21|2002|2002-08-21|2016-06-24|
2842|93404|1|Flowed|3||0|1|26|1953|1953-01-26|2016-06-24|
2843|93426|2||10||0|2|6|1953|1953-02-06|2016-06-24|
2844|93434|2||50||0|||1964||2016-06-24|
2845|93439|1|Flowed|1||0|||1952||2016-06-24|
2846|93443|1|Flowed|10||0|3|23|1966|1966-03-23|2016-06-24|
2847|93444|1|Flowed|1||0|12|16|1952|1952-12-16|2016-06-24|
2848|93447|2||360||1|10|18|1960|1960-10-18|2016-06-24|
2849|93455|1|Flowed|89||0|12|10|1952|1952-12-10|2016-06-24|
2850|93460|2||614||4|||1964||2016-06-24|
2851|93472|1|Flowed|3||0|||1952||2016-06-24|
2852|93477|1|Flowed|800||0|||||2016-06-24|
2853|93485|2||132||0|||1983||2016-06-24|
2854|93492|10||495||13|2|15|1983|1983-02-15|2016-06-24|
2855|93511|1|Flowed|40||0|1|5|1966|1966-01-05|2016-06-24|
2856|96376|10||406|242|24|10|23|1981|1981-10-23|2016-06-24|
2857|96383|10||506|122|36|2|16|1988|1988-02-16|2016-06-24|
2858|96384|10||1000|97|36|7|23|1997|1997-07-23|2016-06-24|
2859|96444|2||395||5|5|7|1944|1944-05-07|2016-06-24|
2860|96539|2||160|53|13|||1971||2016-06-24|
2861|96544|2||204|120|36|||1995||2016-06-24|
2862|96851|2||67|16|2|||1965||2016-06-24|
2863|96853|2||82|38|2|||1965||2016-06-24|
2864|96895|2||298|125|36|||1985||2016-06-24|
2865|107146|10||1520|67|24|2|18|1983|1983-02-18|2016-06-24|
2866|111148|2||150|0|4|12|15|1966|1966-12-15|2016-06-24|
2867|111217|10||485|180|24|5|21|1980|1980-05-21|2016-06-24|
2868|111218|2||360|362|12|2|24|1969|1969-02-24|2016-06-24|
2869|111219|10||800|271|51|5|11|1987|1987-05-11|2016-06-24|
2870|113510|2||20|30|2|||||2016-06-24|
2871|113511|2||20|15|1|||1963||2016-06-24|
2872|113513|10||300|60|32|4|26|1978|1978-04-26|2016-06-24|
2873|113517|2||600||0|||||2016-06-24|
2874|113527|2||40|86|2|2||1964||2016-06-24|
2875|113531|2||35|80|0|||||2016-06-24|
2876|113532|2||105||0|10|1|1972|1972-10-01|2016-06-24|
2877|113535|10||372|222|36|2|14|1996|1996-02-14|2016-06-24|
2878|113541|2||50|125|2|8|21|1963|1963-08-21|2016-06-24|
2879|113555|2||4||0|7|29|1966|1966-07-29|2016-06-24|
2880|113558|2||630||0|||1951||2016-06-24|
2881|113567|10||15|56|3|5|13|1967|1967-05-13|2016-06-24|
2882|113594|12||65|108|5|2|6|1984|1984-02-06|2016-06-24|
2883|113595|10||65|240|5|2|6|1984|1984-02-06|2016-06-24|
2884|113596|12||30||0|2|6|2003|2003-02-06|2016-06-24|
2885|113619|13||75||16|8|6|1966|1966-08-06|2016-06-24|
2886|113638|10||1878|50|24|||1963||2016-06-24|
2887|113640|10||1465|||6|9|1984|1984-06-09|2016-06-24|
2888|113649|13||50|||8|10|1967|1967-08-10|2016-06-24|
2889|113657|2||1320||0|||1967||2016-06-24|
2890|113716|1|Flowed|20||0|1|6|1966|1966-01-06|2016-06-24|
2891|113717|2||100||0|||1912||2016-06-24|
2892|113720|2||200||0|||||2016-06-24|
2893|113721|1|Flowed|4||0|1|6|1966|1966-01-06|2016-06-24|
2894|113785|2||25|25|1|||||2016-06-24|
2895|113806|2||300||0|||||2016-06-24|
2896|113812|2||35|5|36|||2000||2016-06-24|
2897|113815|2||500|10|10|||||2016-06-24|
2898|113831|2||200||0|||||2016-06-24|
2899|113867|1|Flowed|2||0|||1964||2016-06-24|
2900|113922|2||150|30|0|1|23|1965|1965-01-23|2016-06-24|
2901|113928|10||170|91|2|3|13|1964|1964-03-13|2016-06-24|
2902|113930|2||50||0|||||2016-06-24|
2903|113931|2||25||0|||||2016-06-24|
2904|113938|10||30|90|4|||||2016-06-24|
2905|113939|2||60|175|4|||||2016-06-24|
2906|113940|2||40||0|||||2016-06-24|
2907|113945|10||305|147|24|10|13|1970|1970-10-13|2016-06-24|
2908|113946|10||325|110|12|3|23|1976|1976-03-23|2016-06-24|
2909|113961|2||105|80|24|4|17|1971|1971-04-17|2016-06-24|
2910|113986|10||460||44|3|25|1953|1953-03-25|2016-06-24|
2911|138495|10||250||0|||||2016-06-24|
2912|138505|10||675||0|||||2016-06-24|
2913|138520|10||30|10|3|5|27|1952|1952-05-27|2016-06-24|
2914|138521|10||315|139|17|7|1|1952|1952-07-01|2016-06-24|
2915|138522|10||412|135|11|7|29|1952|1952-07-29|2016-06-24|
2916|138532|10||1000|32|4|||1952||2016-06-24|
2917|138535|10||1000||0|||||2016-06-24|
2918|138552|10||1800|60|24|1|22|1986|1986-01-22|2016-06-24|
2919|138565|10||400|40|8|4|4|1988|1988-04-04|2016-06-24|
2920|138610|10||763|||||||2016-06-24|
2921|138617|10||1160|70|24|8|15|1973|1973-08-15|2016-06-24|
2922|138627|10||500||0|||1955||2016-06-24|
2923|138629|10||1015||0|||||2016-06-24|
2924|138634|10||1100|51|1|||||2016-06-24|
2925|138635|10||1200|||7|17|1957|1957-07-17|2016-06-24|
2926|138635|13||900||0|8|14|1953|1953-08-14|2016-06-24|
2927|138642|10||1588||0|||1952||2016-06-24|
2928|138643|10||1005||0|||||2016-06-24|
2929|138644|10||1300||0|||||2016-06-24|
2930|138645|10||1480||0|||||2016-06-24|
2931|138645|10||1200||0|7|17|1957|1957-07-17|2016-06-24|
2932|138649|10||1142||0|||||2016-06-24|
2933|138651|10||1200|70|10|12|30|1969|1969-12-30|2016-06-24|
2934|138660|2||500||0|||1952||2016-06-24|
2935|138662|10||731|44|12|||||2016-06-24|
2936|138668|10||1008||0|||||2016-06-24|
2937|138673|10||15||1|||||2016-06-24|
2938|138674|10||16||1|||||2016-06-24|
2939|138674|10||26||1|||||2016-06-24|
2940|138675|10||800|30|24|9|17|1991|1991-09-17|2016-06-24|
2941|138676|10||708|48|24|3|22|1990|1990-03-22|2016-06-24|
2942|138688|10||1500|65||4|6|1999|1999-04-06|2016-06-24|
2943|138695|12||30|50|6|8|5|1968|1968-08-05|2016-06-24|
2944|138696|10||900||0|||||2016-06-24|
2945|138713|10||800||0|||||2016-06-24|
2946|138714|10||1000||0|||||2016-06-24|
2947|138717|10||994||0|||||2016-06-24|
2948|138718|10||850||0|||||2016-06-24|
2949|138719|12||1500|140|72|6|22|1998|1998-06-22|2016-06-24|
2950|138726|10||966||0|||||2016-06-24|
2951|138731|10||1800||0|||||2016-06-24|
2952|138742|10||500||0|||||2016-06-24|
2953|138745|10||900||0|||||2016-06-24|
2954|138746|10||560||0|||||2016-06-24|
2955|138752|10||15||1|2||1991||2016-06-24|
2956|138752|10||3||1|2||1991||2016-06-24|
2957|138753|10||15||1|2||1991||2016-06-24|
2958|138753|10||15||1|2||1991||2016-06-24|
2959|138759|10||1100|51|0|||1956||2016-06-24|
2960|138779|10||950||0|||||2016-06-24|
2961|138781|10||868||0|||||2016-06-24|
2962|138793|10||25|32|4|7|31|1970|1970-07-31|2016-06-24|
2963|138794|12||25|60|12|4|9|1968|1968-04-09|2016-06-24|
2964|138799|12||30|55|6|12|20|1970|1970-12-20|2016-06-24|
2965|138807|10||1500|60|10|11|27|1984|1984-11-27|2016-06-24|
2966|138810|10||799|54|120|||||2016-06-24|
2967|138817|10||2097||0|||||2016-06-24|
2968|138823|10||300|36|36|1|23|1999|1999-01-23|2016-06-24|
2969|138824|10||900||0|||||2016-06-24|
2970|138825|10||302|18.18|0.5|11|6|2003|2003-11-06|2016-06-24|
2971|138825|10||302|18|1|11|6|2003|2003-11-06|2016-06-24|
2972|138833|10||696||0|||||2016-06-24|
2973|138836|10||10|15|0|||||2016-06-24|
2974|138844|10||302|18.01|0.5|7|19|2003|2003-07-19|2016-06-24|
2975|138844|10||500|32.36|4|||||2016-06-24|
2976|138849|10||278|20|1|9|7|2003|2003-09-07|2016-06-24|
2977|138853|10||900||0|||||2016-06-24|
2978|138854|10||30|60|8|12|18|1968|1968-12-18|2016-06-24|
2979|138859|10||1100||0|||||2016-06-24|
2980|138867|10||868||0|||||2016-06-24|
2981|138869|10||360|46|12|2|1|2002|2002-02-01|2016-06-24|
2982|138869|12||360|45.6|11.5|2|1|2002|2002-02-01|2016-06-24|
2983|138872|10||492|30|1|12|17|2003|2003-12-17|2016-06-24|
2984|138884|10||278|14|1|5|7|2003|2003-05-07|2016-06-24|
2985|138889|12||15||0|3|29|1973|1973-03-29|2016-06-24|
2986|138904|12||30|60|8|12|27|1968|1968-12-27|2016-06-24|
2987|138905|12||25|60|8|6|1|1970|1970-06-01|2016-06-24|
2988|138906|12||25|60|8|6|12|1970|1970-06-12|2016-06-24|
2989|138908|12||30|70|8|9|11|1970|1970-09-11|2016-06-24|
2990|138909|10||25|60|10|10|30|1969|1969-10-30|2016-06-24|
2991|138919|10||1100||0|||||2016-06-24|
2992|138932|12||35|60|4|6|2|1970|1970-06-02|2016-06-24|
2993|138936|12||45||0|3|26|1973|1973-03-26|2016-06-24|
2994|138938|10||400|28|8|1|25|1975|1975-01-25|2016-06-24|
2995|138947|12||30|0|2|4|1|1969|1969-04-01|2016-06-24|
2996|138948|12||30|50|4|11|24|1969|1969-11-24|2016-06-24|
2997|138949|12||30||0|6|4|1971|1971-06-04|2016-06-24|
2998|138954|10||900||0|9|30|1953|1953-09-30|2016-06-24|
2999|138959|10||10|26|0|5||1967||2016-06-24|
3000|138963|10||35|30|2|3|20|1970|1970-03-20|2016-06-24|
3001|138964|10||30|50|4|5|21|1970|1970-05-21|2016-06-24|
3002|138965|10||50|0|1|8|11|1971|1971-08-11|2016-06-24|
3003|138970|13||1000||0|10|23|1952|1952-10-23|2016-06-24|
3004|138971|10||900||0|||||2016-06-24|
3005|138976|12||30|60|4|7|30|1968|1968-07-30|2016-06-24|
3006|138977|12||30|0|2|12|22|1970|1970-12-22|2016-06-24|
3007|138990|10||60|9|4|6|16|1984|1984-06-16|2016-06-24|
3008|138991|10||55|9|4|6|18|1984|1984-06-18|2016-06-24|
3009|131379|2||900|85||5|31|1960|1960-05-31|2016-06-24|
3010|131384|2||1000|||||||2016-06-24|
3011|131385|2||550|||6|1|1960|1960-06-01|2016-06-24|
3012|131396|2||1000|||5|30|1960|1960-05-30|2016-06-24|
3013|131397|2||1350|||5|30|1960|1960-05-30|2016-06-24|
3014|131399|2||368|||5|11|1965|1965-05-11|2016-06-24|
3015|131400|2||1000|||6|2|1960|1960-06-02|2016-06-24|
3016|131406|2||480|||6|2|1965|1965-06-02|2016-06-24|
3017|131407|2||770|||7|20|1965|1965-07-20|2016-06-24|
3018|131408|2||1500|||1|13|1965|1965-01-13|2016-06-24|
3019|113986|2||315|104|0|4|16|1964|1964-04-16|2016-06-24|
3020|113987|10||618|95|24|3|23|1953|1953-03-23|2016-06-24|
3021|114004|2||50|95|3|1|10|1965|1965-01-10|2016-06-24|
3022|114005|2||480|73|8|||1966||2016-06-24|
3023|114006|2||200||0|||||2016-06-24|
3024|114013|10||807|158.83|12|6|18|1997|1997-06-18|2016-06-24|
3025|114014|10||1266|114|12|1|2|1998|1998-01-02|2016-06-24|
3026|114017|12||600|97|36|12|2|2002|2002-12-02|2016-06-24|
3027|114058|10||1250|36|54|1|14|2002|2002-01-14|2016-06-24|
3028|114068|2||80|120|4|||||2016-06-24|
3029|114092|2||40||3|||||2016-06-24|
3030|114103|2||10|35|2|||||2016-06-24|
3031|114140|12||90|10|24|3|15|2004|2004-03-15|2016-06-24|
3032|114184|10||48|||4|28|1965|1965-04-28|2016-06-24|
3033|114212|12||75||0|||||2016-06-24|
3034|114216|2||1||0|||||2016-06-24|
3035|114277|2||700|||||||2016-06-24|
3036|114292|2||18|||||||2016-06-24|
3037|114300|2||46|||||||2016-06-24|
3038|114308|2||20||2|||||2016-06-24|
3039|114381|2||150||0|||||2016-06-24|
3040|114382|2||50||0|||||2016-06-24|
3041|114402|2||225||0|||||2016-06-24|
3042|114404|2||485|||3|11|1964|1964-03-11|2016-06-24|
3043|114404|2||503|45|24|1||1949||2016-06-24|
3044|114413|2||45||3|||||2016-06-24|
3045|114414|2||400||4|||||2016-06-24|
3046|114427|10||503|61|8.5|||1968||2016-06-24|
3047|114429|2||50||0|||||2016-06-24|
3048|114430|2||100|87|0|9||1964||2016-06-24|
