,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
889,2016-05-28,434114.21062397247,358971.9817564927,713934.7011223567,434114.21062397247,434114.21062397247,104350.24536321052,104350.24536321052,104350.24536321052,-837.1366326613233,-837.1366326613233,-837.1366326613233,105187.38199587184,105187.38199587184,105187.38199587184,0.0,0.0,0.0,538464.455987183
890,2016-05-29,434102.09255314776,367528.0813065023,705116.0899550216,434102.09255314776,434102.09255314776,102438.41212939244,102438.41212939244,102438.41212939244,2891.2010476546975,2891.2010476546975,2891.2010476546975,99547.21108173773,99547.21108173773,99547.21108173773,0.0,0.0,0.0,536540.5046825402
891,2016-05-30,434089.974482323,344378.46987268253,687230.9196749813,434089.974482323,434089.974482323,92674.66122837715,92674.66122837715,92674.66122837715,-2051.9935752305346,-2051.9935752305346,-2051.9935752305346,94726.65480360771,94726.65480360771,94726.65480360771,0.0,0.0,0.0,526764.6357107002
892,2016-05-31,434077.8564114982,349978.90930557274,690873.475623007,434077.8564114982,434077.8564114982,87260.83730870699,87260.83730870699,87260.83730870699,-3556.2153779589585,-3556.2153779589585,-3556.2153779589585,90817.05268666596,90817.05268666596,90817.05268666596,0.0,0.0,0.0,521338.6937202052
893,2016-06-01,434065.73834067344,361245.5614930936,720846.8017121057,434065.73834067344,434065.73834067344,94161.29181085629,94161.29181085629,94161.29181085629,6275.536517459596,6275.536517459596,6275.536517459596,87885.7552933967,87885.7552933967,87885.7552933967,0.0,0.0,0.0,528227.0301515297
894,2016-06-02,434053.62026984873,354898.7546077416,698874.3090754343,434053.62026984873,434053.62026984873,88337.97751083455,88337.97751083455,88337.97751083455,2363.3261343632435,2363.3261343632435,2363.3261343632435,85974.6513764713,85974.6513764713,85974.6513764713,0.0,0.0,0.0,522391.5977806833
895,2016-06-03,434041.5021990239,342453.9937374117,690081.1373292713,434041.5021990239,434041.5021990239,80014.64661794991,80014.64661794991,80014.64661794991,-5084.718113653975,-5084.718113653975,-5084.718113653975,85099.36473160388,85099.36473160388,85099.36473160388,0.0,0.0,0.0,514056.1488169738
896,2016-06-04,434029.3841281992,352491.5648374281,697163.8922248576,434029.3841281992,434029.3841281992,84412.00176569013,84412.00176569013,84412.00176569013,-837.1366326539395,-837.1366326539395,-837.1366326539395,85249.13839834408,85249.13839834408,85249.13839834408,0.0,0.0,0.0,518441.38589388935
897,2016-06-05,434017.2660573744,350243.3317318826,689203.9809048079,434017.2660573744,434017.2660573744,89278.60613287559,89278.60613287559,89278.60613287559,2891.2010476566265,2891.2010476566265,2891.2010476566265,86387.40508521897,86387.40508521897,86387.40508521897,0.0,0.0,0.0,523295.87219025
898,2016-06-06,434005.1479865497,352482.419790622,682522.7229393382,434005.1479865497,434005.1479865497,86401.03046167686,86401.03046167686,86401.03046167686,-2051.9935752193724,-2051.9935752193724,-2051.9935752193724,88453.02403689623,88453.02403689623,88453.02403689623,0.0,0.0,0.0,520406.17844822654
899,2016-06-07,433993.0299157249,355765.7987207026,703853.7543786748,433993.0299157249,433993.0299157249,87805.93115597221,87805.93115597221,87805.93115597221,-3556.2153779539562,-3556.2153779539562,-3556.2153779539562,91362.14653392615,91362.14653392615,91362.14653392615,0.0,0.0,0.0,521798.96107169706
900,2016-06-08,433980.91184490017,362422.31968266563,723090.3920449703,433980.91184490017,433980.91184490017,101286.19184038846,101286.19184038846,101286.19184038846,6275.536517449629,6275.536517449629,6275.536517449629,95010.65532293881,95010.65532293881,95010.65532293881,0.0,0.0,0.0,535267.1036852887
901,2016-06-09,433968.7937740754,360171.665566934,704377.8569635767,433968.7937740754,433968.7937740754,101640.43411665404,101640.43411665404,101640.43411665404,2363.3261343763247,2363.3261343763247,2363.3261343763247,99277.10798227771,99277.10798227771,99277.10798227771,0.0,0.0,0.0,535609.2278907294
902,2016-06-10,433956.67570325057,363635.52312968567,718006.5885436311,433956.67570325057,433956.67570325057,98941.38284332684,98941.38284332684,98941.38284332684,-5084.718113657304,-5084.718113657304,-5084.718113657304,104026.10095698414,104026.10095698414,104026.10095698414,0.0,0.0,0.0,532898.0585465773
903,2016-06-11,433944.55763242586,360151.3905539251,720527.0290500498,433944.55763242586,433944.55763242586,108274.82347439582,108274.82347439582,108274.82347439582,-837.1366326465558,-837.1366326465558,-837.1366326465558,109111.96010704235,109111.96010704235,109111.96010704235,0.0,0.0,0.0,542219.3811068217
904,2016-06-12,433932.43956160115,382586.07299881545,735855.689451202,433932.43956160115,433932.43956160115,117273.85644661782,117273.85644661782,117273.85644661782,2891.2010476498585,2891.2010476498585,2891.2010476498585,114382.65539896798,114382.65539896798,114382.65539896798,0.0,0.0,0.0,551206.296008219
905,2016-06-13,433920.3214907763,369772.88142376917,720532.8900446391,433920.3214907763,433920.3214907763,117631.83847085605,117631.83847085605,117631.83847085605,-2051.9935752127717,-2051.9935752127717,-2051.9935752127717,119683.83204606883,119683.83204606883,119683.83204606883,0.0,0.0,0.0,551552.1599616323
906,2016-06-14,433908.20341995155,383814.49153091694,731283.9906993138,433908.20341995155,433908.20341995155,121306.6327250515,121306.6327250515,121306.6327250515,-3556.2153779629994,-3556.2153779629994,-3556.2153779629994,124862.84810301449,124862.84810301449,124862.84810301449,0.0,0.0,0.0,555214.8361450031
907,2016-06-15,433896.08534912684,386072.23493874056,747946.5530490141,433896.08534912684,433896.08534912684,136048.24580775178,136048.24580775178,136048.24580775178,6275.536517455508,6275.536517455508,6275.536517455508,129772.70929029629,129772.70929029629,129772.70929029629,0.0,0.0,0.0,569944.3311568786
908,2016-06-16,433883.967278302,403646.49082167004,753173.6166592288,433883.967278302,433883.967278302,136639.12175928836,136639.12175928836,136639.12175928836,2363.3261343847585,2363.3261343847585,2363.3261343847585,134275.7956249036,134275.7956249036,134275.7956249036,0.0,0.0,0.0,570523.0890375904
909,2016-06-17,433871.8492074773,398506.80432518304,741109.9926600987,433871.8492074773,433871.8492074773,133162.5630259739,133162.5630259739,133162.5630259739,-5084.7181136606305,-5084.7181136606305,-5084.7181136606305,138247.28113963455,138247.28113963455,138247.28113963455,0.0,0.0,0.0,567034.4122334511
910,2016-06-18,433859.7311366525,398941.9468919758,751921.961207439,433859.7311366525,433859.7311366525,140741.02074392533,140741.02074392533,140741.02074392533,-837.1366326447279,-837.1366326447279,-837.1366326447279,141578.15737657007,141578.15737657007,141578.15737657007,0.0,0.0,0.0,574600.7518805779
911,2016-06-19,433847.61306582775,400015.81612590037,739718.0440561377,433847.61306582775,433847.61306582775,147068.98420717326,147068.98420717326,147068.98420717326,2891.201047655725,2891.201047655725,2891.201047655725,144177.78315951754,144177.78315951754,144177.78315951754,0.0,0.0,0.0,580916.597273001
912,2016-06-20,433835.494995003,407224.759184881,759213.567644837,433835.494995003,433835.494995003,143923.90345977055,143923.90345977055,143923.90345977055,-2051.993575217021,-2051.993575217021,-2051.993575217021,145975.89703498757,145975.89703498757,145975.89703498757,0.0,0.0,0.0,577759.3984547735
913,2016-06-21,433823.3769241783,410392.1895607799,740491.1027399272,433823.3769241783,433823.3769241783,143367.8289389056,143367.8289389056,143367.8289389056,-3556.215377957756,-3556.215377957756,-3556.215377957756,146924.04431686335,146924.04431686335,146924.04431686335,0.0,0.0,0.0,577191.2058630838
914,2016-06-22,433811.2588533535,418644.8244192285,766405.0498350313,433811.2588533535,433811.2588533535,153271.92394295204,153271.92394295204,153271.92394295204,6275.536517458677,6275.536517458677,6275.536517458677,146996.3874254934,146996.3874254934,146996.3874254934,0.0,0.0,0.0,587083.1827963055
915,2016-06-23,433799.14078252873,406839.5988788598,755964.4174726517,433799.14078252873,433799.14078252873,148553.2118294963,148553.2118294963,148553.2118294963,2363.326134383608,2363.326134383608,2363.326134383608,146189.8856951127,146189.8856951127,146189.8856951127,0.0,0.0,0.0,582352.352612025
916,2016-06-24,433787.02271170396,412110.54634124244,755027.4741601011,433787.02271170396,433787.02271170396,139439.13042228058,139439.13042228058,139439.13042228058,-5084.7181136526815,-5084.7181136526815,-5084.7181136526815,144523.84853593324,144523.84853593324,144523.84853593324,0.0,0.0,0.0,573226.1531339845
917,2016-06-25,433774.90464087925,421949.3090455425,754659.3103229417,433774.90464087925,433774.90464087925,141201.74664216407,141201.74664216407,141201.74664216407,-837.136632648638,-837.136632648638,-837.136632648638,142038.8832748127,142038.8832748127,142038.8832748127,0.0,0.0,0.0,574976.6512830433
918,2016-06-26,433762.7865700544,411283.34622485243,756512.0082071575,433762.7865700544,433762.7865700544,141686.4767182425,141686.4767182425,141686.4767182425,2891.201047657654,2891.201047657654,2891.201047657654,138795.27567058487,138795.27567058487,138795.27567058487,0.0,0.0,0.0,575449.263288297
919,2016-06-27,433750.6684992297,380778.1568550476,732710.4982859046,433750.6684992297,433750.6684992297,132818.8629648199,132818.8629648199,132818.8629648199,-2051.99357522127,-2051.99357522127,-2051.99357522127,134870.85654004113,134870.85654004113,134870.85654004113,0.0,0.0,0.0,566569.5314640496
920,2016-06-28,433738.55042840494,398846.6985438749,727133.102951573,433738.55042840494,433738.55042840494,126802.20633214572,126802.20633214572,126802.20633214572,-3556.2153779525133,-3556.2153779525133,-3556.2153779525133,130358.42171009824,130358.42171009824,130358.42171009824,0.0,0.0,0.0,560540.7567605507
921,2016-06-29,433726.4323575801,386412.37018770934,737472.8884842575,433726.4323575801,433726.4323575801,131638.3207717361,131638.3207717361,131638.3207717361,6275.536517461845,6275.536517461845,6275.536517461845,125362.78425427424,125362.78425427424,125362.78425427424,0.0,0.0,0.0,565364.7531293163
922,2016-06-30,433714.3142867554,386414.8069716118,726250.2804524789,433714.3142867554,433714.3142867554,122360.87349348843,122360.87349348843,122360.87349348843,2363.3261343920412,2363.3261343920412,2363.3261343920412,119997.5473590964,119997.5473590964,119997.5473590964,0.0,0.0,0.0,556075.1877802438
923,2016-07-01,433702.1962159307,370258.1850758214,714220.7785975395,433702.1962159307,433702.1962159307,109296.97483944298,109296.97483944298,109296.97483944298,-5084.718113656009,-5084.718113656009,-5084.718113656009,114381.692953099,114381.692953099,114381.692953099,0.0,0.0,0.0,542999.1710553736
924,2016-07-02,433690.07814510586,358451.7053017443,703043.9522249022,433690.07814510586,433690.07814510586,107798.94861374008,107798.94861374008,107798.94861374008,-837.1366326468102,-837.1366326468102,-837.1366326468102,108636.08524638688,108636.08524638688,108636.08524638688,0.0,0.0,0.0,541489.0267588459
925,2016-07-03,433677.9600742811,371373.11368222925,711554.8832087801,433677.9600742811,433677.9600742811,105771.19052980027,105771.19052980027,105771.19052980027,2891.201047659171,2891.201047659171,2891.201047659171,102879.9894821411,102879.9894821411,102879.9894821411,0.0,0.0,0.0,539449.1506040813
926,2016-07-04,433665.8420034564,359406.6292789181,702896.0736236203,433665.8420034564,433665.8420034564,95175.71091132346,95175.71091132346,95175.71091132346,-2051.993575225519,-2051.993575225519,-2051.993575225519,97227.70448654899,97227.70448654899,97227.70448654899,0.0,0.0,0.0,528841.5529147799
927,2016-07-05,433653.72393263155,341405.8075035564,684482.0904004832,433653.72393263155,433653.72393263155,88229.1877174905,88229.1877174905,88229.1877174905,-3556.215377961798,-3556.215377961798,-3556.215377961798,91785.40309545229,91785.40309545229,91785.40309545229,0.0,0.0,0.0,521882.911650122
928,2016-07-06,433641.60586180683,349445.59572824993,684628.3958843115,433641.60586180683,433641.60586180683,92923.80390647399,92923.80390647399,92923.80390647399,6275.536517454588,6275.536517454588,6275.536517454588,86648.26738901938,86648.26738901938,86648.26738901938,0.0,0.0,0.0,526565.4097682808
929,2016-07-07,433629.48779098206,351950.0278042993,701306.0055483778,433629.48779098206,433629.48779098206,84261.32224510581,84261.32224510581,84261.32224510581,2363.326134381596,2363.326134381596,2363.326134381596,81897.9961107242,81897.9961107242,81897.9961107242,0.0,0.0,0.0,517890.8100360879
930,2016-07-08,433617.36972015735,333533.51310459117,678172.2484346313,433617.36972015735,433617.36972015735,72516.0318664078,72516.0318664078,72516.0318664078,-5084.718113659337,-5084.718113659337,-5084.718113659337,77600.74998006714,77600.74998006714,77600.74998006714,0.0,0.0,0.0,506133.40158656513
931,2016-07-09,433605.2516493325,327169.2865034985,679241.6033880372,433605.2516493325,433605.2516493325,72968.45055290415,72968.45055290415,72968.45055290415,-837.1366326394262,-837.1366326394262,-837.1366326394262,73805.58718554357,73805.58718554357,73805.58718554357,0.0,0.0,0.0,506573.7022022367
932,2016-07-10,433593.1335785078,333358.9349118042,679605.7741969984,433593.1335785078,433593.1335785078,73434.62761715004,73434.62761715004,73434.62761715004,2891.2010476606883,2891.2010476606883,2891.2010476606883,70543.42656948934,70543.42656948934,70543.42656948934,0.0,0.0,0.0,507027.76119565783
933,2016-07-11,433581.01550768304,311805.2872619405,679006.9167738442,433581.01550768304,433581.01550768304,65774.56675212613,65774.56675212613,65774.56675212613,-2051.993575218918,-2051.993575218918,-2051.993575218918,67826.56032734505,67826.56032734505,67826.56032734505,0.0,0.0,0.0,499355.5822598092
934,2016-07-12,433568.8974368583,317476.71946156194,673841.7923763712,433568.8974368583,433568.8974368583,62092.50652595655,62092.50652595655,62092.50652595655,-3556.2153779563155,-3556.2153779563155,-3556.2153779563155,65648.72190391285,65648.72190391285,65648.72190391285,0.0,0.0,0.0,495661.40396281483
935,2016-07-13,433556.7793660335,335193.93664582714,683126.4544860674,433556.7793660335,433556.7793660335,70261.23516506943,70261.23516506943,70261.23516506943,6275.536517460468,6275.536517460468,6275.536517460468,63985.69864760895,63985.69864760895,63985.69864760895,0.0,0.0,0.0,503818.01453110296
936,2016-07-14,433544.6612952088,328260.36788124277,674689.6914653357,433544.6612952088,433544.6612952088,65159.789283121776,65159.789283121776,65159.789283121776,2363.3261343804456,2363.3261343804456,2363.3261343804456,62796.46314874133,62796.46314874133,62796.46314874133,0.0,0.0,0.0,498704.45057833055
937,2016-07-15,433532.54322438396,292976.1523803268,667635.7508999585,433532.54322438396,433532.54322438396,56940.064372268134,56940.064372268134,56940.064372268134,-5084.718113662666,-5084.718113662666,-5084.718113662666,62024.782485930795,62024.782485930795,62024.782485930795,0.0,0.0,0.0,490472.6075966521
938,2016-07-16,433520.42515355925,324987.3376547869,657719.90792,433520.42515355925,433520.42515355925,60764.1146224687,60764.1146224687,60764.1146224687,-837.1366326488926,-837.1366326488926,-837.1366326488926,61601.2512551176,61601.2512551176,61601.2512551176,0.0,0.0,0.0,494284.53977602796
939,2016-07-17,433508.3070827345,323517.21399710624,660580.9017271888,433508.3070827345,433508.3070827345,64336.88367800988,64336.88367800988,64336.88367800988,2891.2010476582686,2891.2010476582686,2891.2010476582686,61445.682630351606,61445.682630351606,61445.682630351606,0.0,0.0,0.0,497845.1907607444
940,2016-07-18,433496.18901190965,314785.05981129454,668543.9167207439,433496.18901190965,433496.18901190965,59417.78855289856,59417.78855289856,59417.78855289856,-2051.993575225448,-2051.993575225448,-2051.993575225448,61469.782128123996,61469.782128123996,61469.782128123996,0.0,0.0,0.0,492913.9775648082
941,2016-07-19,433484.07094108494,302832.2710985887,666716.3272991139,433484.07094108494,433484.07094108494,58023.80609588214,58023.80609588214,58023.80609588214,-3556.2153779513123,-3556.2153779513123,-3556.2153779513123,61580.02147383343,61580.02147383343,61580.02147383343,0.0,0.0,0.0,491507.8770369671
942,2016-07-20,433471.9528702602,338732.20478004415,671102.191214283,433471.9528702602,433471.9528702602,67956.16170666147,67956.16170666147,67956.16170666147,6275.5365174532135,6275.5365174532135,6275.5365174532135,61680.62518920827,61680.62518920827,61680.62518920827,0.0,0.0,0.0,501428.1145769217
943,2016-07-21,433459.8347994354,328515.5533205986,667293.3329858307,433459.8347994354,433459.8347994354,64039.90648380744,64039.90648380744,64039.90648380744,2363.326134388879,2363.326134388879,2363.326134388879,61676.58034941856,61676.58034941856,61676.58034941856,0.0,0.0,0.0,497499.7412832428
944,2016-07-22,433447.7167286106,314877.3175633582,669720.1899666586,433447.7167286106,433447.7167286106,56391.86231866011,56391.86231866011,56391.86231866011,-5084.718113654715,-5084.718113654715,-5084.718113654715,61476.58043231483,61476.58043231483,61476.58043231483,0.0,0.0,0.0,489839.57904727076
945,2016-07-23,433435.5986577859,308449.9813688865,672177.9109855635,433435.5986577859,433435.5986577859,60158.680629220864,60158.680629220864,60158.680629220864,-837.136632641509,-837.136632641509,-837.136632641509,60995.81726186238,60995.81726186238,60995.81726186238,0.0,0.0,0.0,493594.27928700676
946,2016-07-24,433423.4805869611,317607.3816564121,672124.0525703994,433423.4805869611,433423.4805869611,63049.74166244156,63049.74166244156,63049.74166244156,2891.201047660198,2891.201047660198,2891.201047660198,60158.54061478136,60158.54061478136,60158.54061478136,0.0,0.0,0.0,496473.22224940266
947,2016-07-25,433411.3625161364,321801.3431310657,657845.9572279014,433411.3625161364,433411.3625161364,56848.31935117253,56848.31935117253,56848.31935117253,-2051.993575227417,-2051.993575227417,-2051.993575227417,58900.31292639994,58900.31292639994,58900.31292639994,0.0,0.0,0.0,490259.6818673089
948,2016-07-26,433399.2444453116,313965.8688950339,665679.7710257707,433399.2444453116,433399.2444453116,53613.68106548445,53613.68106548445,53613.68106548445,-3556.215377946069,-3556.215377946069,-3556.215377946069,57169.896443430516,57169.896443430516,57169.896443430516,0.0,0.0,0.0,487012.9255107961
949,2016-07-27,433387.1263744869,314560.79782213946,670819.3209215367,433387.1263744869,433387.1263744869,61206.25833319176,61206.25833319176,61206.25833319176,6275.536517445956,6275.536517445956,6275.536517445956,54930.721815745805,54930.721815745805,54930.721815745805,0.0,0.0,0.0,494593.38470767863
950,2016-07-28,433375.00830366206,312261.6329355667,649770.1643892494,433375.00830366206,433375.00830366206,54525.22627034954,54525.22627034954,54525.22627034954,2363.3261343830814,2363.3261343830814,2363.3261343830814,52161.900135966454,52161.900135966454,52161.900135966454,0.0,0.0,0.0,487900.2345740116
951,2016-07-29,433362.89023283735,305991.46716027235,659420.516709619,433362.89023283735,433362.89023283735,43774.03631288447,43774.03631288447,43774.03631288447,-5084.718113663706,-5084.718113663706,-5084.718113663706,48858.75442654818,48858.75442654818,48858.75442654818,0.0,0.0,0.0,477136.9265457218
952,2016-07-30,433350.7721620126,305673.29233360273,652195.6801145744,433350.7721620126,433350.7721620126,44195.724483410995,44195.724483410995,44195.724483410995,-837.1366326565312,-837.1366326565312,-837.1366326565312,45032.86111606753,45032.86111606753,45032.86111606753,0.0,0.0,0.0,477546.4966454236
953,2016-07-31,433338.6540911878,294566.2058604422,653506.6776778386,433338.6540911878,433338.6540911878,43602.807752106666,43602.807752106666,43602.807752106666,2891.2010476534297,2891.2010476534297,2891.2010476534297,40711.60670445324,40711.60670445324,40711.60670445324,0.0,0.0,0.0,476941.4618432945
954,2016-08-01,433326.53602036304,302082.8174122481,644844.649032421,433326.53602036304,433326.53602036304,33885.28557970713,33885.28557970713,33885.28557970713,-2051.9935752208153,-2051.9935752208153,-2051.9935752208153,35937.27915492794,35937.27915492794,35937.27915492794,0.0,0.0,0.0,467211.82160007017
955,2016-08-02,433314.4179495383,291954.7323926662,641120.1300515563,433314.4179495383,433314.4179495383,27209.511770016798,27209.511770016798,27209.511770016798,-3556.215377955113,-3556.215377955113,-3556.215377955113,30765.727147971906,30765.727147971906,30765.727147971906,0.0,0.0,0.0,460523.92971955513
956,2016-08-03,433302.2998787135,288877.05084468075,642209.6774310961,433302.2998787135,433302.2998787135,31540.169309020985,31540.169309020985,31540.169309020985,6275.536517449125,6275.536517449125,6275.536517449125,25264.632791571858,25264.632791571858,25264.632791571858,0.0,0.0,0.0,464842.4691877345
957,2016-08-04,433290.1818078888,283333.8048445921,624121.1818993966,433290.1818078888,433290.1818078888,21874.780479691715,21874.780479691715,21874.780479691715,2363.3261343726363,2363.3261343726363,2363.3261343726363,19511.454345319078,19511.454345319078,19511.454345319078,0.0,0.0,0.0,455164.9622875805
958,2016-08-05,433278.063737064,251498.12978405735,612290.8899564308,433278.063737064,433278.063737064,8506.386557665182,8506.386557665182,8506.386557665182,-5084.718113661373,-5084.718113661373,-5084.718113661373,13591.104671326555,13591.104671326555,13591.104671326555,0.0,0.0,0.0,441784.4502947292
