date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2017-08-07,1156.733953,394341.563396,3089.967055,90249.384051,36.109825,5966.773131,105332.040701,552680.557717
2017-08-08,1290.5216,386546.016925,2001.164712,90073.593292,43.300709,6606.439242,51846.231769,598415.207944
2017-08-09,1318.306369,374490.036495,1955.978192,89760.309172,424.056831,8703.527611,71743.668012,644579.619622
2017-08-10,1312.761714,382107.974634,1671.908956,89524.194698,51.07966,8967.595415,124407.542756,660752.833555
2017-08-11,1349.297361,407655.776535,2060.094738,89798.828422,72.290973,9003.650887,108637.878202,676430.271246
2017-08-12,1339.703774,397815.55198,1695.11697,99627.905933,40.197525,7532.051153,113163.123543,619897.415197
2017-08-13,1309.904746,379645.456555,1665.93354,105405.400534,43.293256,7646.204536,111910.297474,580324.903567
2017-08-14,1298.721103,390718.056265,2105.413673,119294.801379,44.854884,7760.626909,133561.163095,610353.263386
2017-08-15,1256.794705,382683.670508,2058.102665,119649.251906,2.511604,6083.074827,190036.129923,590555.819169
2017-08-16,1207.320513,385493.890406,2357.978507,119724.789755,54.461036,8905.891352,181324.989115,626496.247926
2017-08-17,1199.638179,393991.4819,2289.4927,119721.8931,41.768008,7640.803282,137348.350726,631300.648182
2017-08-18,1266.278244,373105.144678,2162.574222,119629.402963,47.904948,7000.73011,124043.186845,640699.6165700001
2017-08-19,1321.045969,376490.127993,2564.5816,119366.479164,46.688388,9675.343226,114819.094203,645556.2446570001
2017-08-20,1301.443848,372819.003545,2604.294895,119358.054929,50.640669,8547.258219,167927.167546,583911.630503
2017-08-21,1275.973538,392542.321919,3222.613815,119445.642805,45.90766,7485.863934,134113.451603,621945.505693
2017-08-22,1945.966938,371625.362913,2867.249369,119450.706519,45.394778,8984.568134,110849.772197,678360.6729609999
2017-08-23,2814.782415,381396.055184,2915.828763,119458.106419,49.932748,7746.076494,44571.421487,677826.2383290001
2017-08-24,2800.758191,355827.448891,3155.154947,119525.039531,37.671627,7203.506229,49992.399842,651659.5418240001
2017-08-25,2540.239038,335755.594515,2485.300045,119793.290627,16.898409,6026.681752,94042.791465,511801.831007
2017-08-26,747.459135,307501.497497,2658.306355,120222.465788,11.19175,5492.166647,96725.769288,414264.89386
2017-08-27,627.94225,264243.716265,2493.529922,120419.684736,-28.510917,6952.006007,102406.655144,396385.56766099995
2017-08-28,782.538146,249813.551717,2281.355882,120408.303332,-26.645703,8039.559409,131981.675982,407427.593925
